Datum,wind_richting,zon_perc,zon_straling,dag_vocht,max_vocht,min_vocht,vector_wind,wind,max_wind,min_wind,max_windstoot,gem_temp,min_temp,max_temp,zon_uren,duur_neerslag,dag_neerslag,max_neerslag,dag_luchtdruk,max_luchtdruk,min_luchtdruk
2002-05,200.8709677419355,39.87096774193548,1590.8387096774193,79.48387096774194,93.93548387096774,60.0,3.135483870967742,3.541935483870968,5.612903225806452,1.4516129032258065,11.064516129032258,13.370967741935484,8.351612903225806,18.248387096774195,6.274193548387097,1.4612903225806453,1.1,0.47419354838709676,1013.2903225806451,1016.1322580645161,1010.4096774193548
2002-06,218.06666666666666,38.86666666666667,1803.8,76.9,93.9,57.46666666666667,2.6933333333333334,3.27,5.266666666666667,1.4,10.366666666666667,16.503333333333334,10.786666666666667,21.470000000000002,6.46,1.6,2.8133333333333335,1.18,1015.3033333333333,1017.6066666666667,1012.7033333333333
2002-07,203.61290322580646,36.83870967741935,1683.0967741935483,81.03225806451613,94.83870967741936,62.774193548387096,2.693548387096774,3.106451612903226,4.806451612903226,1.6129032258064515,9.838709677419354,17.551612903225806,12.706451612903225,22.248387096774195,5.929032258064517,1.8903225806451613,3.1129032258064515,1.7000000000000002,1014.2741935483871,1016.5645161290323,1011.8806451612903
2002-08,181.51612903225808,34.38709677419355,1401.774193548387,84.64516129032258,96.61290322580645,66.0,1.667741935483871,2.096774193548387,3.5161290322580645,0.8387096774193549,7.354838709677419,18.596774193548388,13.73225806451613,23.33225806451613,5.058064516129033,1.3258064516129033,3.606451612903226,2.141935483870968,1015.1225806451613,1016.8548387096774,1013.5032258064516
2002-09,181.16666666666666,41.63333333333333,1140.7333333333333,82.96666666666667,96.86666666666666,60.8,2.026666666666667,2.3800000000000003,4.233333333333333,0.9333333333333333,8.066666666666666,14.553333333333335,9.41,19.88,5.296666666666667,0.5133333333333333,1.0533333333333332,0.48000000000000004,1019.8933333333333,1022.0166666666667,1017.87
2002-10,170.0,36.774193548387096,626.0,85.29032258064517,95.48387096774194,69.54838709677419,3.1516129032258067,3.574193548387097,5.419354838709677,1.8387096774193548,10.483870967741936,9.461290322580645,5.270967741935484,13.503225806451614,3.9419354838709677,2.106451612903226,2.9129032258064513,1.0516129032258066,1011.258064516129,1015.4193548387096,1006.7870967741935
2002-11,173.83333333333334,26.5,299.6666666666667,91.83333333333333,97.93333333333334,80.8,2.5566666666666666,2.966666666666667,4.4,1.6,8.266666666666667,7.866666666666666,4.34,11.023333333333333,2.3633333333333337,2.33,2.756666666666667,0.9033333333333334,1007.4033333333333,1011.3366666666666,1003.0066666666667
2002-12,125.96774193548387,17.64516129032258,149.67741935483872,88.83870967741936,94.19354838709677,81.0,3.135483870967742,3.5903225806451613,4.935483870967742,2.161290322580645,8.935483870967742,2.890322580645161,0.4387096774193549,5.206451612903226,1.3774193548387097,2.6322580645161286,2.864516129032258,0.7935483870967742,1015.5999999999999,1019.4129032258064,1011.8612903225807
2003-01,186.41935483870967,25.70967741935484,231.4516129032258,87.09677419354838,95.61290322580645,75.80645161290323,3.512903225806452,3.9451612903225803,5.741935483870968,2.3870967741935485,10.709677419354838,2.4935483870967743,-0.6548387096774195,5.161290322580645,2.138709677419355,2.648387096774193,2.4516129032258065,0.7741935483870968,1014.7483870967742,1019.6387096774193,1009.8225806451613
2003-02,144.21428571428572,55.785714285714285,655.0714285714286,79.53571428571429,93.14285714285714,62.25,2.960714285714286,3.167857142857143,4.5,1.9285714285714286,8.321428571428571,1.8142857142857143,-2.460714285714286,6.335714285714286,5.632142857142857,0.9178571428571428,1.0357142857142858,0.4428571428571429,1020.9571428571428,1023.9250000000001,1018.0642857142857
2003-03,178.06451612903226,53.25806451612903,1098.4193548387098,77.64516129032258,95.54838709677419,55.483870967741936,2.6838709677419357,3.109677419354839,4.741935483870968,1.5806451612903225,8.612903225806452,7.316129032258064,1.9483870967741934,12.761290322580646,6.416129032258064,0.9193548387096774,0.7548387096774193,0.24516129032258063,1023.5290322580646,1026.0645161290322,1020.8806451612903
2003-04,166.73333333333332,54.833333333333336,1568.6,67.16666666666667,88.26666666666667,46.03333333333333,3.2133333333333334,3.6233333333333335,5.766666666666667,1.7666666666666666,10.666666666666666,9.93,3.3800000000000003,15.53,7.613333333333333,0.8566666666666667,1.5166666666666666,0.6733333333333333,1017.01,1020.0866666666666,1013.87
2003-05,196.19354838709677,39.354838709677416,1595.3548387096773,78.80645161290323,97.16129032258064,55.87096774193548,2.4741935483870967,2.9193548387096775,4.645161290322581,1.2580645161290323,9.451612903225806,13.180645161290323,7.561290322580645,18.22258064516129,6.183870967741935,2.5903225806451613,2.958064516129032,1.0870967741935484,1016.3741935483871,1019.0064516129032,1013.0645161290323
2003-06,183.8,50.733333333333334,2083.3333333333335,72.86666666666666,95.6,51.3,2.0766666666666667,2.74,4.6,1.0333333333333334,9.3,17.84,10.816666666666666,23.67,8.45,0.3433333333333334,1.1366666666666667,0.9266666666666666,1016.0300000000001,1018.3933333333333,1013.52
2003-07,223.19354838709677,45.064516129032256,1844.0645161290322,73.29032258064517,95.38709677419355,51.41935483870968,2.274193548387097,2.8419354838709676,4.580645161290323,1.1290322580645162,9.064516129032258,18.835483870967742,12.35483870967742,24.548387096774192,7.280645161290322,0.6870967741935484,0.9419354838709677,0.46774193548387094,1015.4129032258064,1017.6290322580645,1013.0419354838709
2003-08,224.6451612903226,49.32258064516129,1667.1935483870968,74.35483870967742,96.38709677419355,49.354838709677416,2.0064516129032257,2.396774193548387,4.096774193548387,0.8064516129032258,7.903225806451613,19.25483870967742,12.616129032258065,25.406451612903226,7.309677419354839,0.3096774193548387,0.2709677419354839,0.0967741935483871,1017.8645161290323,1019.4193548387096,1016.2161290322581
2003-09,203.4,51.333333333333336,1183.0333333333333,81.46666666666667,98.73333333333333,54.06666666666667,1.49,1.98,3.8333333333333335,0.7,7.7,13.92,7.413333333333333,20.633333333333333,6.47,0.99,1.71,0.85,1020.0300000000001,1022.9066666666666,1016.84
2003-10,159.3548387096774,44.83870967741935,689.6774193548387,84.80645161290323,96.29032258064517,65.16129032258064,2.732258064516129,3.032258064516129,4.516129032258065,1.5483870967741935,8.935483870967742,7.464516129032258,2.8451612903225807,12.370967741935484,4.767741935483872,1.7645161290322582,2.7096774193548385,0.8,1013.3774193548387,1016.4774193548387,1010.2806451612903
2003-11,174.36666666666667,25.5,296.6333333333333,89.53333333333333,97.06666666666666,78.63333333333334,3.2800000000000002,3.4766666666666666,5.1,1.8,9.133333333333333,7.996666666666667,4.7733333333333325,10.946666666666665,2.3033333333333332,1.9566666666666666,1.3066666666666669,0.5133333333333333,1014.2266666666667,1017.5366666666666,1011.1666666666666
2003-12,175.41935483870967,25.451612903225808,181.06451612903226,88.19354838709677,95.7741935483871,76.64516129032258,3.0806451612903225,3.570967741935484,5.193548387096774,2.096774193548387,10.35483870967742,4.0,0.8741935483870968,6.870967741935484,1.9967741935483871,2.4000000000000004,3.0806451612903225,0.7258064516129032,1016.9032258064516,1021.2645161290322,1012.1774193548387
2004-01,195.38709677419354,18.419354838709676,195.67741935483872,88.12903225806451,96.09677419354838,76.45161290322581,3.270967741935484,3.948387096774194,5.774193548387097,2.193548387096774,11.193548387096774,3.5870967741935487,0.8290322580645161,6.025806451612904,1.5516129032258066,3.903225806451613,3.9612903225806453,1.0806451612903225,1007.9548387096773,1012.5129032258066,1003.516129032258
2004-02,223.0,27.03448275862069,447.17241379310343,83.55172413793103,93.72413793103448,69.51724137931035,3.606896551724138,3.951724137931034,5.758620689655173,2.2413793103448274,11.689655172413794,4.820689655172414,1.806896551724138,7.924137931034483,2.7551724137931037,2.4,2.717241379310345,0.8344827586206897,1018.7689655172413,1022.8103448275862,1014.7689655172413
2004-03,185.5483870967742,33.645161290322584,834.8387096774194,78.2258064516129,93.41935483870968,58.193548387096776,3.358064516129032,3.6516129032258067,5.580645161290323,1.8387096774193548,10.709677419354838,5.922580645161291,1.2193548387096773,10.261290322580646,4.032258064516129,1.0903225806451613,1.332258064516129,0.49677419354838703,1020.2225806451613,1023.0774193548386,1017.5806451612904
2004-04,183.03333333333333,42.63333333333333,1393.5,73.56666666666666,93.76666666666667,51.96666666666667,2.6333333333333333,3.0900000000000003,4.966666666666667,1.4333333333333333,9.7,10.353333333333333,4.54,15.733333333333333,5.953333333333333,0.9633333333333333,1.0799999999999998,0.56,1012.8466666666667,1015.6800000000001,1010.0933333333334
2004-05,248.25806451612902,42.87096774193548,1788.0,74.58064516129032,94.6774193548387,52.16129032258065,2.3483870967741933,2.6225806451612903,4.419354838709677,0.967741935483871,9.0,12.293548387096775,6.467741935483871,17.580645161290324,6.761290322580645,1.0483870967741935,0.9870967741935485,0.30000000000000004,1015.6645161290322,1017.9387096774194,1013.4741935483871
2004-06,247.46666666666667,34.56666666666667,1721.6,77.1,95.93333333333334,57.766666666666666,2.7233333333333336,3.1,4.7,1.3,9.8,15.523333333333333,9.79,20.363333333333333,5.76,1.8066666666666669,2.296666666666667,0.91,1016.7266666666667,1019.2133333333333,1013.9433333333333
2004-07,217.2258064516129,39.354838709677416,1714.225806451613,80.16129032258064,96.83870967741936,58.096774193548384,2.267741935483871,2.7419354838709675,4.645161290322581,1.1290322580645162,9.451612903225806,16.703225806451613,11.412903225806453,21.61935483870968,6.361290322580645,1.6096774193548387,3.932258064516129,2.0064516129032257,1015.5612903225807,1017.5903225806452,1013.4225806451612
2004-08,188.48387096774192,41.806451612903224,1490.5806451612902,79.80645161290323,95.61290322580645,58.483870967741936,2.6548387096774193,3.051612903225806,5.0,1.3870967741935485,9.870967741935484,18.84193548387097,14.13225806451613,23.825806451612905,6.16774193548387,2.1451612903225805,4.090322580645161,1.8290322580645162,1011.0387096774194,1013.4903225806452,1008.4935483870968
2004-09,199.63333333333333,47.5,1156.5,80.13333333333334,95.93333333333334,58.13333333333333,2.953333333333333,3.29,5.1,1.7666666666666666,10.266666666666667,15.176666666666668,10.343333333333334,20.013333333333332,6.13,1.8666666666666667,2.066666666666667,0.5833333333333334,1018.0699999999999,1020.7900000000001,1015.3733333333333
2004-10,177.51612903225808,38.806451612903224,628.2258064516129,84.35483870967742,95.09677419354838,68.6774193548387,3.3096774193548386,3.541935483870968,5.290322580645161,1.935483870967742,10.064516129032258,11.30967741935484,7.725806451612903,15.025806451612903,4.151612903225806,1.064516129032258,1.5290322580645161,0.7709677419354838,1009.7161290322581,1012.316129032258,1006.8225806451613
2004-11,207.7,20.433333333333334,253.76666666666668,91.23333333333333,97.86666666666666,79.83333333333333,2.3866666666666663,2.7066666666666666,4.1,1.4,8.6,6.29,3.0466666666666664,9.283333333333333,1.82,2.453333333333333,2.51,0.6566666666666666,1020.42,1023.5533333333333,1016.7433333333333
2004-12,181.1290322580645,22.193548387096776,155.80645161290323,92.93548387096774,98.16129032258064,84.16129032258064,2.6774193548387095,3.0,4.483870967741935,1.4838709677419355,8.580645161290322,3.238709677419355,0.2387096774193548,5.964516129032258,1.729032258064516,1.567741935483871,1.4806451612903226,0.4096774193548387,1017.9806451612903,1021.6290322580645,1014.2870967741936
2005-01,216.1290322580645,31.93548387096774,269.8709677419355,85.54838709677419,93.61290322580645,74.90322580645162,4.054838709677419,4.367741935483871,6.096774193548387,2.6451612903225805,12.161290322580646,5.254838709677419,2.735483870967742,7.709677419354839,2.661290322580645,1.9806451612903226,1.7096774193548387,0.5935483870967742,1019.8258064516128,1023.1774193548387,1015.4677419354839
2005-02,181.71428571428572,35.285714285714285,479.5,84.25,94.10714285714286,71.10714285714286,3.0749999999999997,3.360714285714286,5.178571428571429,1.6071428571428572,10.107142857142858,2.3892857142857147,-0.42499999999999993,5.271428571428571,3.492857142857143,2.314285714285714,2.6035714285714286,0.65,1019.0107142857142,1022.0392857142857,1015.9250000000001
2005-03,188.7741935483871,26.677419354838708,762.7741935483871,83.48387096774194,95.35483870967742,68.3225806451613,3.170967741935484,3.5806451612903225,5.290322580645161,2.0,9.580645161290322,6.541935483870968,2.754838709677419,10.041935483870969,3.193548387096774,1.8290322580645162,1.5903225806451613,0.7,1015.8032258064517,1019.2322580645161,1012.7709677419356
